年季,Y_基準利率,X1,X2,X3,X4,X5,X6,X1_X4,X1_X2,X2_X4,X2_X3,X2_X5,X3_X4,X4_X6,X2_X6,X3_X5,X3_X6,X1_X3
2006Q1,2.375,6.053,0.5299999999999999,0.12200000000000005,6.873333333333334,12.184155271147535,5.696666666666666,41.60428666666667,3.2080899999999994,3.6428666666666665,0.06466000000000002,6.4576022937081925,0.8385466666666671,39.15508888888889,3.0192333333333328,1.48646694308,0.6949933333333336,0.7384660000000003
2006Q2,2.5,5.64,0.5366666666666666,1.3463333333333332,6.696666666666666,11.084819121840066,-0.036666666666666625,37.7692,3.0267999999999997,3.5938777777777773,0.722532222222222,5.948852928720835,9.015945555555554,-0.24554444444444415,-0.019677777777777752,14.923861477704008,-0.049365555555555496,7.5933199999999985
2006Q3,2.625,7.188,0.43,-0.30466666666666664,5.453333333333333,10.467420132339715,1.4900000000000002,39.19856,3.09084,2.344933333333333,-0.13100666666666666,4.500990656906077,-1.6614488888888888,8.125466666666668,0.6407,-3.1890740003194997,-0.4539533333333334,-2.1899439999999997
2006Q4,2.75,4.327,0.6066666666666667,-0.30433333333333334,5.836666666666666,9.113559428396238,1.1666666666666665,25.255256666666664,2.6250466666666665,3.540911111111111,-0.1846288888888889,5.528892719893718,-1.7762922222222222,6.809444444444443,0.7077777777777777,-2.773559919375255,-0.3550555555555555,-1.3168503333333335
2007Q1,2.875,5.641,0.84,0.23800000000000016,5.090000000000001,8.524218960301504,0.5466666666666667,28.712690000000006,4.73844,4.275600000000001,0.19992000000000013,7.160343926653263,1.211420000000001,2.782533333333334,0.45920000000000005,2.0287641125517593,0.13010666666666676,1.3425580000000008
2007Q2,3.125,7.124,0.8366666666666666,1.1653333333333333,5.073333333333334,7.561224687071951,2.6133333333333337,36.14242666666667,5.9604133333333325,4.244688888888889,0.9749955555555554,6.326224654850198,5.912124444444445,13.258311111111116,2.186488888888889,8.811347168667847,3.045404444444445,8.301834666666666
2007Q3,3.25,7.975,1.6766666666666665,0.49966666666666665,4.31,6.973561935648169,1.39,34.372249999999994,13.371416666666665,7.226433333333332,0.8377744444444444,11.692338845436762,2.153563333333333,5.990899999999999,2.3305666666666665,3.4844564471788684,0.6945366666666666,3.984841666666666
2007Q4,3.375,6.577,2.4766666666666666,1.4919999999999998,2.8699999999999997,6.688397302164913,3.53,18.875989999999998,16.289036666666664,7.108033333333332,3.695186666666666,16.5649306516951,4.2820399999999985,10.131099999999998,8.742633333333332,9.979088774830048,5.266759999999999,9.812883999999999
2008Q1,3.5,7.657,2.8699999999999997,1.6046666666666667,1.4233333333333331,4.867116395340254,4.146666666666667,10.898463333333332,21.975589999999997,4.0849666666666655,4.605393333333333,13.968624054626527,2.283975555555555,5.902088888888889,11.900933333333334,7.810099442389328,6.654017777777779,12.286932666666667
2008Q2,3.625,5.655,3.53,2.910333333333333,2.2633333333333336,4.53645422030983,1.61,12.799150000000003,19.96215,7.989566666666668,10.273476666666665,16.013683397693697,6.587054444444445,3.6439666666666675,5.6833,13.202593932508373,4.6856366666666664,16.457935
2008Q3,3.5,-1.392,3.936666666666667,-1.7706666666666668,1.9266666666666665,4.05436117278104,-2.0033333333333334,-2.6819199999999994,-5.47984,7.584644444444445,-6.970524444444446,15.960668483514697,-3.4114844444444445,-3.8597555555555556,-7.886455555555557,-7.178922183270963,3.547235555555556,2.464768
2008Q4,2.0,-7.358,2.716666666666667,-5.980333333333334,4.5633333333333335,2.4886332149961277,-4.9366666666666665,-33.57700666666667,-19.989233333333335,12.397055555555557,-16.246572222222227,6.760786900739481,-27.29025444444445,-22.527655555555555,-13.411277777777778,-14.882856170081844,29.522912222222224,44.003292666666674
2009Q1,1.25,-7.872,1.3966666666666665,-0.25966666666666666,6.833333333333333,1.4572009888610404,-6.986666666666667,-53.791999999999994,-10.994559999999998,9.543888888888887,-0.3626677777777777,2.0352240477759196,-1.7743888888888888,-47.742222222222225,-9.758044444444444,-0.37838652344091683,1.8142044444444445,2.0440959999999997
2009Q2,1.25,-5.922,0.056666666666666664,1.846,7.343333333333334,0.7236939972764089,-7.006666666666667,-43.48722,-0.33558,0.4161222222222222,0.10460666666666667,0.04100932651232984,13.555793333333334,-51.452288888888894,-0.3970444444444444,1.335939118972251,-12.934306666666668,-10.932012
2009Q3,1.25,-1.136,-0.8366666666666666,0.36366666666666664,8.423333333333334,1.4050211303618796,-2.0766666666666667,-9.568906666666667,0.9504533333333332,-7.047522222222222,-0.3042677777777777,-1.1755343457361058,3.0632855555555554,-17.492455555555555,1.7374777777777775,0.5109593510749368,-0.7552144444444444,-0.4131253333333333
2009Q4,1.25,8.578,-0.7733333333333333,0.8460000000000001,7.013333333333333,3.8720798882965943,3.3433333333333333,60.160373333333325,-6.633653333333332,-5.423644444444444,-0.65424,-2.9944084469493664,5.93328,23.447911111111107,-2.585511111111111,3.275779585498919,2.82846,7.256988000000001
2010Q1,1.25,11.547,0.12666666666666662,0.508,5.1066666666666665,5.90609491107775,4.180000000000001,58.966680000000004,1.4626199999999996,0.6468444444444442,0.06434666666666665,0.7481053554031813,2.5941866666666664,21.34586666666667,0.5294666666666665,3.0002962148274968,2.1234400000000004,5.865876
2010Q2,1.375,12.021,0.5266666666666667,-0.2863333333333333,3.643333333333333,7.321179777919025,9.486666666666666,43.79651,6.331060000000001,1.9188222222222222,-0.1508022222222222,3.85582134970402,-1.0432077777777775,34.563088888888885,4.996311111111112,-2.096297809744147,-2.7163488888888883,-3.4420129999999993
2010Q3,1.5,11.544,0.7433333333333333,0.13300000000000003,4.23,6.871161722009582,6.476666666666667,48.831120000000006,8.58104,3.1443000000000003,0.09886333333333336,5.107563546693789,0.5625900000000003,27.396300000000004,4.814322222222222,0.9138645090272746,0.8613966666666669,1.5353520000000005
2010Q4,1.625,6.34,0.9533333333333335,1.3863333333333334,4.963333333333334,5.849495440740945,6.256666666666668,31.467533333333336,6.044133333333334,4.731711111111112,1.3216377777777781,5.576518986839702,6.880834444444446,31.05392222222223,5.964688888888891,8.10935051268053,8.673825555555558,8.789353333333334
2011Q1,1.75,6.719,1.0333333333333334,2.0706666666666664,5.94,6.099389567386049,9.183333333333334,39.91086000000001,6.942966666666668,6.138000000000001,2.1396888888888888,6.3027025529655845,12.29976,54.54900000000001,9.489444444444446,12.62980266420071,19.01562222222222,13.912809333333332
2011Q2,1.875,4.159,1.2666666666666668,0.6983333333333335,6.013333333333333,5.925024416174707,3.4966666666666666,25.00945333333333,5.268066666666667,7.616888888888889,0.8845555555555559,7.505030927154629,4.199311111111111,21.02662222222222,4.429111111111111,4.137642050628671,2.4418388888888893,2.9043683333333337
2011Q3,1.875,3.283,1.28,-0.11699999999999998,5.996666666666667,4.956603975238219,3.826666666666666,19.687056666666667,4.20224,7.6757333333333335,-0.14975999999999998,6.344453088304921,-0.70161,22.947244444444443,4.898133333333333,-0.5799226651028716,-0.44771999999999984,-0.3841109999999999
2011Q4,1.875,0.894,1.4333333333333336,0.11833333333333333,5.396666666666667,4.271375526283272,3.5400000000000005,4.82462,1.2814000000000003,7.735222222222225,0.16961111111111113,6.122304921006024,0.6386055555555556,19.104200000000006,5.074000000000002,0.5054461039435205,0.41890000000000005,0.10579
2012Q1,1.875,1.089,0.9066666666666666,0.4686666666666666,4.97,2.564098814967382,1.45,5.41233,0.9873599999999999,4.506133333333333,0.4249244444444444,2.3247829255704264,2.329273333333333,7.206499999999999,1.3146666666666667,1.201707644614713,0.6795666666666665,0.5103779999999999
2012Q2,1.875,1.038,0.98,-1.2833333333333334,4.716666666666666,1.5851215434446564,1.97,4.895899999999999,1.01724,4.622333333333333,-1.2576666666666667,1.5534191125757633,-6.053055555555555,9.291833333333331,1.9305999999999999,-2.0342393140873094,-2.528166666666667,-1.3321
2012Q3,1.875,2.178,1.04,0.5060000000000001,3.9800000000000004,2.2863832521330467,2.866666666666667,8.66844,2.26512,4.139200000000001,0.5262400000000002,2.3778385822183687,2.013880000000001,11.409333333333336,2.981333333333334,1.1569099255793218,1.450533333333334,1.1020680000000003
2012Q4,1.875,4.475,1.0633333333333335,-0.3316666666666667,3.483333333333333,2.6246950094514094,0.6466666666666666,15.587916666666663,4.758416666666667,3.7039444444444447,-0.35267222222222233,2.790925693383332,-1.1553055555555556,2.252555555555555,0.6876222222222222,-0.8705238448013842,-0.2144777777777778,-1.4842083333333334
2013Q1,1.875,1.496,1.22,0.4293333333333333,3.366666666666667,3.27468553505584,-0.5099999999999999,5.036533333333334,1.8251199999999999,4.107333333333334,0.5237866666666666,3.995116352768125,1.4454222222222224,-1.7169999999999999,-0.6221999999999999,1.4059316563839739,-0.21895999999999993,0.6422826666666666
2013Q2,1.875,2.676,0.7000000000000001,-0.5696666666666667,4.173333333333333,3.350549731842508,0.5233333333333334,11.16784,1.8732000000000002,2.921333333333333,-0.3987666666666667,2.3453848122897556,-2.3774088888888887,2.1840444444444445,0.36633333333333346,-1.9086964972396152,-0.2981255555555556,-1.5244280000000001
2013Q3,1.875,1.95,0.5533333333333333,0.23966666666666664,5.493333333333333,2.9603441007759175,-0.45,10.712,1.079,3.0396444444444444,0.13261555555555554,1.6380570690960077,1.3165688888888887,-2.472,-0.249,0.7094958028192948,-0.10784999999999999,0.46734999999999993
2013Q4,1.875,3.725,0.18333333333333335,-0.4783333333333334,5.993333333333333,3.391486691704785,1.87,22.325166666666668,0.6829166666666667,1.0987777777777779,-0.08769444444444446,0.6217725601458773,-2.866811111111111,11.207533333333334,0.3428333333333334,-1.622261134198789,-0.8944833333333335,-1.7817916666666669
2014Q1,1.875,4.688,0.6,0.6496666666666667,5.886666666666667,4.222034720911783,4.363333333333333,27.59669333333333,2.8127999999999997,3.532,0.38980000000000004,2.5332208325470695,3.8243711111111116,25.685488888888887,2.618,2.742915223685688,2.8347122222222225,3.0456373333333335
2014Q2,1.875,4.924,1.39,0.0009999999999999883,6.026666666666666,4.690911554997271,0.7566666666666668,29.675306666666668,6.84436,8.377066666666666,0.0013899999999999837,6.520367061446207,0.006026666666666596,4.5601777777777786,1.0517666666666667,0.0046909115549972165,0.000756666666666658,0.004923999999999943
2014Q3,1.875,4.904,1.5966666666666667,-0.6203333333333334,5.573333333333333,4.91232381898116,4.2700000000000005,27.331626666666665,7.830053333333333,8.898755555555555,-0.9904655555555557,7.843343697639919,-3.4573244444444446,23.798133333333336,6.817766666666667,-3.047278209041313,-2.648823333333334,-3.042114666666667
2014Q4,1.875,4.376,1.4533333333333334,-1.921,5.19,4.5150026512421615,2.9066666666666663,22.711440000000003,6.359786666666667,7.542800000000001,-2.7918533333333335,6.561803853138608,-9.969990000000001,15.0856,4.224355555555555,-8.673320093036192,-5.583706666666666,-8.406296000000001
2015Q1,1.875,4.793,1.1300000000000001,-1.2356666666666667,6.243333333333333,3.721566991177072,-0.8566666666666666,29.924296666666667,5.4160900000000005,7.054966666666667,-1.3963033333333335,4.205370700030092,-7.714678888888889,-5.348455555555555,-0.9680333333333333,-4.598616278764469,1.0585544444444444,-5.922550333333334
2015Q2,1.875,1.894,0.6133333333333333,0.346,6.69,3.3667336481436605,2.813333333333333,12.67086,1.1616533333333332,4.1032,0.2122133333333333,2.064929970861445,2.31474,18.821199999999997,1.7255111111111108,1.1648898422577065,0.9734133333333331,0.6553239999999999
2015Q3,1.75,-0.284,0.6366666666666667,-1.252333333333333,6.090000000000001,2.981961749278894,-1.6166666666666665,-1.72956,-0.18081333333333333,3.877300000000001,-0.7973188888888888,1.8985156470408961,-7.626709999999999,-9.8455,-1.0292777777777777,-3.7344100973469345,2.024605555555555,0.35566266666666657
2015Q4,1.625,-0.203,0.7799999999999999,-0.7153333333333334,6.503333333333334,3.0834085773343496,-2.47,-1.3201766666666668,-0.15833999999999998,5.0725999999999996,-0.55796,2.4050586903207924,-4.652051111111112,-16.063233333333336,-1.9265999999999999,-2.2056649356531715,1.7668733333333335,0.14521266666666668
2016Q1,1.5,-0.087,0.7566666666666667,-0.4463333333333333,5.443333333333334,4.434995405760178,1.9500000000000002,-0.47357000000000005,-0.06583,4.11878888888889,-0.33772555555555556,3.355813190358535,-2.4295411111111114,10.614500000000003,1.4755000000000003,-1.9794862827709594,-0.8703500000000001,0.038831
2016Q2,1.375,1.691,0.8733333333333334,0.8426666666666668,4.386666666666667,4.233498932159304,0.1166666666666667,7.417853333333333,1.4768066666666668,3.8310222222222228,0.7359288888888891,3.6972557340857928,3.6964977777777785,0.5117777777777779,0.10188888888888892,3.5674284334995745,0.09831111111111115,1.4249493333333336
2016Q3,1.375,3.0,0.8433333333333334,-0.027333333333333334,4.533333333333333,4.692722523110082,0.6,13.6,2.5300000000000002,3.8231111111111113,-0.023051111111111112,3.957529327822836,-0.12391111111111111,2.7199999999999998,0.506,-0.12826774896500892,-0.0164,-0.082
2016Q4,1.375,3.916,0.8633333333333333,0.27599999999999997,3.86,4.978908985209526,0.3466666666666665,15.11576,3.3808133333333332,3.3324666666666665,0.23827999999999996,4.298458090564224,1.0653599999999999,1.3381333333333327,0.2992888888888887,1.374178879917829,0.09567999999999995,1.0808159999999998
2017Q1,1.375,3.722,0.9199999999999999,0.24666666666666665,3.513333333333333,3.9960220975151284,3.9766666666666666,13.076626666666666,3.4242399999999997,3.2322666666666664,0.2269333333333333,3.6763403297139177,0.8666222222222221,13.971355555555554,3.6585333333333327,0.9856854507203983,0.980911111111111,0.9180933333333332
2017Q2,1.375,2.786,1.0266666666666666,-0.02666666666666666,3.6300000000000003,4.533732035889929,-2.9166666666666665,10.113180000000002,2.8602933333333334,3.7268000000000003,-0.02737777777777777,4.654631556846994,-0.09679999999999998,-10.5875,-2.994444444444444,-0.12089952095706474,0.07777777777777777,-0.07429333333333332
